id,number,click_id,track_time,conv_time,campaign,prelanding,offer,status,source,network,isp,landing,country,city,region,os,browser,device,ip,user_agent,ref_id,postback_ip,deduplicate_token,payout,cost,pub_revenue,type,connection_type,event,coupon,deeplink,convtype1,convtype2,convtype3,convtype4,convtype5,convtype6,convtype7,convtype8,convtype9,convtype10,convtype11,convtype12,convtype13,convtype14,convtype15,convtype16,convtype17,convtype18,convtype19,convtype20,clicksub1,clicksub2,clicksub3,clicksub4,clicksub5,clicksub6,clicksub7,clicksub8,clicksub9,clicksub10,clicksub11,clicksub12,clicksub13,clicksub14,clicksub15,clicksub16,clicksub17,clicksub18,clicksub19,clicksub20,convSub1,convSub2,convSub3,convSub4,convSub5,convSub6,convSub7,convSub8,convSub9,convSub10,convSub11,convSub12,convSub13,convSub14,convSub15,convSub16,convSub17,convSub18,convSub19,convSub20,rt_source,rt_medium,rt_campaign,rt_adgroup,rt_ad,rt_placement,rt_keyword,rt_campaign_id,rt_adgroup_id,rt_ad_id,rt_placement_id,server,order,duplicate_status
6a87d60397ad4b60fc2744b2,,6a87d5e03c008471a58ab7bc,2026-08-21 04:36:48 +0000 UTC,2026-08-21 04:37:23 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,ESTABLECIMIENTO CASCADA BLANCA S.A,Landing Vercel Favio,AR,Córdoba,Cordoba,Android,Chrome,DevicePhone,149.107.212.217,"Mozilla/5.0 (Linux; Android 16; SM-S711B Build/BP4A.251205.006; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.181 Mobile Safari/537.36",,3.236.27.196,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,an,an,facebook,paid,IwY2xjawT0tSRwZG9mA2V4dG4DYWVtATAAYWRpZAGrNtCJWBy5dXNybQAAAAAAAAAXc3J0YwZhcHBfaWQPMjQ1NzkwODE4OTU1ODY4AAEe1Wfx7pFU5Ps6uNqbmqeBgeJPYBka_3d8kmfav7d3agP8j0ar8pbC2csZQBo_aem_ZxpjYmghAus7cZd4y6oRqw,,,,,,,,fb.2.1787286999313.19368363680846286.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,an,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a87e29876c88e7ed032cea2,,6a87d8773c008471a58ae460,2026-08-21 04:47:51 +0000 UTC,2026-08-21 05:31:04 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,BM SOLUCIONES S.R.L.,Landing Vercel Favio,AR,Paraná,Entre Rios,Android,Instagram,DevicePhone,45.224.189.242,"Mozilla/5.0 (Linux; Android 14; SM-A065M Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/151.0.7922.162 Mobile Safari/537.36 Instagram 443.0.0.48.82 Android (34/14; 300dpi; 720x1600; samsung; SM-A065M; a06; mt6768; es_US; 1043215414; IABMV/1)",,34.238.82.93,,0.0000,0.0000,0.0000,InitiateCheckout,Cable/DSL,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Instagram_Stories,ig,facebook,paid,PAcGRvZgJleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp15iDyPEsOEQEhmln4dpQShkFa3q8F3nsKkW7_rCS6yntykEeYTw4K7iOMC8_aem_RA_PGurovZHSzowtegdJCA,,,,,,,,fb.2.1787287669354.179445680412923034.AQYCAQMB,fb.2.1787287669370.PAcGRvZgJleHRuA2FlbQIxMABzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacX5rMSCWIngwBP_Pp9HFJd--a4kt-0hsS3H3IgSt-PCI_NnmAxxXtpSvnVgQ_aem_lSWmQyBQm-hS11GD84Bu5g.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Instagram_Stories,,120250084281120697,120250084281110697,120250084281130697,,,,1
6a87c4b376c88e7ed02c4446,,6a87c455e99721158752fd25,2026-08-21 03:21:57 +0000 UTC,2026-08-21 03:23:31 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,ARLINK S.A.,Landing Vercel Favio,AR,Comodoro Rivadavia,Chubut,Android,Facebook,DevicePhone,198.12.46.112,"Mozilla/5.0 (Linux; Android 16; moto g77 Build/W2WIS36.43-92-1) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/151.0.7922.134 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/574.0.0.40.71;IABMV/1;]",,44.201.95.172,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Mobile_Feed,fb,facebook,paid,IwcGRvZgVleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHuUKIoGhaekSSqSV8zoigJGB9FREQUjjzDDtSaEvGgtbhoaW-EWyIyJahLk4_aem_VBdmyLWAqPgWjhyZKLfQFw,,,,,,,,fb.2.1787282515204.483629693609480741.AQYCAQMB,fb.2.1787282515223.IwcGRvZgVleHRuA2FlbQIxMABzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7n3_ymBWtlvTlIsdHG0_Jq5HzV3WjYOPZuH7PJbeUd0jhr8GUOgA5UBjzu6w_aem_SgvtXc3WQek_lzmxvYzEyQ.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Mobile_Feed,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a87b9f876c88e7ed02984fd,,6a87b9eee9972115875159e7,2026-08-21 02:37:34 +0000 UTC,2026-08-21 02:37:44 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telecentro S.A.,Landing Vercel Favio,AR,Quilmes,Buenos Aires,Android,Facebook,DevicePhone,181.46.66.241,"Mozilla/5.0 (Linux; Android 16; SM-A075M Build/BP2A.250605.031.A3) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/151.0.7922.165 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/575.0.0.45.73;IABMV/1;]",,54.164.93.184,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Mobile_Feed,fb,facebook,paid,IwcGRvZgVleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHibiVVzpF9V-8XwltYOD0NmK1UYr5O8T6pWTfLUrJQ6XbW0cz-TLR5fUArlq_aem_bGpnV2k78QeIE-ZYgBwHyg,,,,,,,,fb.2.1787279853395.70215762774782891.AQYCAQMB,fb.2.1787279853497.IwcGRvZgVleHRuA2FlbQIxMABzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4yPQBW2VXSmKn7YXwfcqSDifX25Nmnv63O3IiOseBGFq-u8AO85sJsVYOrRw_aem_gwf3vyUVTujaebEdosuz4A.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Mobile_Feed,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a85efd23c008471a5403128,,6a85b68e3c008471a5379b44,2026-08-19 13:58:38 +0000 UTC,2026-08-19 18:02:58 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TELEFÓNICA CHILE S.A.,Landing Vercel Favio,CL,San Bernardo,Santiago Metropolitan,macOS,Chrome,DeviceComputer,191.127.216.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,0.0000,0.0000,0.0000,Purchase,Cellular,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,fb.2.1787147916107.820523118325271031.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6a85eefb3c008471a5400c1c,,6a85b68e3c008471a5379b44,2026-08-19 13:58:38 +0000 UTC,2026-08-19 17:59:23 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TELEFÓNICA CHILE S.A.,Landing Vercel Favio,CL,San Bernardo,Santiago Metropolitan,macOS,Chrome,DeviceComputer,191.127.216.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,0.0000,0.0000,0.0000,Purchase,Cellular,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,fb.2.1787147916107.820523118325271031.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6a87ccf876c88e7ed02e5c8e,,6a87ccee3c008471a589c483,2026-08-21 03:58:38 +0000 UTC,2026-08-21 03:58:48 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telefonica de Argentina,Landing Vercel Favio,AR,San Juan,San Juan,Android,Chrome,DevicePhone,2802:8012:534e:0:747a:6a08:ac52:8802,"Mozilla/5.0 (Linux; Android 13; moto g72 Build/T2SVS33.68-21-6-20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.181 Mobile Safari/537.36",,44.222.124.121,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,an,an,facebook,paid,IwY2xjawT0rDtwZG9mA2V4dG4DYWVtATAAYWRpZAGrNtCJWBy5dXNybQAAAAAAAAAXc3J0YwZhcHBfaWQPMjQ1NzkwODE4OTU1ODY4AAEejMxR5a97MlaqJHTX8OebC78V_5FeMieGx6-DMuEfF93WtIptzWDND-Prc54_aem_QiKg885FZpbnjsCJ31sLqA,,,,,,,,fb.2.1787284716036.700368891974818768.AQYAAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,an,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a87c4bd97ad4b60fc2333d4,,6a87c4b23c008471a588c1ae,2026-08-21 03:23:30 +0000 UTC,2026-08-21 03:23:41 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telecom Argentina S.A.,Landing Vercel Favio,AR,Buenos Aires,Buenos Aires F.D.,Android,Facebook,DevicePhone,181.9.209.123,"Mozilla/5.0 (Linux; Android 15; moto g15 Build/VVTAS35.51-153-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.181 Mobile Safari/537.36[FBAN/EMA;FBLC/es_ES;FBAV/524.0.0.7.106;FBCX/modulariab;]",,44.201.95.172,,0.0000,0.0000,0.0000,conversion,Cellular,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Mobile_Feed,fb,facebook,paid,IwcGRvZgNleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDzI3NTI1NDY5MjU5ODI3OQABHvIBFwgGtBuzqf_X5MVOFW5W72tVKy02nPnLjJ3LjHweHgF2xPbIvlSAk4qy_aem_Nm7t_IVO4S4pc68pX742pA,,,,,,,,fb.2.1787282602219.88750778107822528.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Mobile_Feed,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a877e933c008471a57143a3,,6a8775ad3c008471a56f682b,2026-08-20 21:46:21 +0000 UTC,2026-08-20 22:24:18 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telmex Colombia S.A.,Landing Vercel Favio,CO,Barranquilla,Atlántico,Windows,Chrome,DeviceComputer,181.63.26.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,1500.0000,0.0000,0.0000,Purchase,Cable/DSL,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{{ad.id}},{{adset.id}},{{campaign.id}},{{ad.name}},{{adset.name}},{{campaign.name}},{{placement}},{{site_source_name}},facebook,paid,,,,,,,,,fb.2.1787262380350.629686993466623644.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,{{campaign.name}},{{adset.name}},{{ad.name}},{{placement}},,{{campaign.id}},{{adset.id}},{{ad.id}},,,,1
6a85e7d63c008471a53f0b02,,6a85b68e3c008471a5379b44,2026-08-19 13:58:38 +0000 UTC,2026-08-19 17:28:54 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TELEFÓNICA CHILE S.A.,Landing Vercel Favio,CL,San Bernardo,Santiago Metropolitan,macOS,Chrome,DeviceComputer,191.127.216.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,0.0000,0.0000,0.0000,InitiateCheckout,Cellular,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,fb.2.1787147916107.820523118325271031.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6a85f49a3c008471a540e2fe,,6a85b68e3c008471a5379b44,2026-08-19 13:58:38 +0000 UTC,2026-08-19 18:23:22 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TELEFÓNICA CHILE S.A.,Landing Vercel Favio,CL,San Bernardo,Santiago Metropolitan,macOS,Chrome,DeviceComputer,191.127.216.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,50.0000,0.0000,0.0000,Purchase,Cellular,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,fb.2.1787147916107.820523118325271031.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6a85e8d93c008471a53f3063,,6a85b68e3c008471a5379b44,2026-08-19 13:58:38 +0000 UTC,2026-08-19 17:33:13 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TELEFÓNICA CHILE S.A.,Landing Vercel Favio,CL,San Bernardo,Santiago Metropolitan,macOS,Chrome,DeviceComputer,191.127.216.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,181.63.26.84,,0.0000,0.0000,0.0000,InitiateCheckout,Cellular,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,fb.2.1787147916107.820523118325271031.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6a87d4ed8980eb67b9bbbdbd,,6a87d4e3e99721158754dc9d,2026-08-21 04:32:35 +0000 UTC,2026-08-21 04:32:45 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Techtel LMDS Comunicaciones Interactivas S.A.,Landing Vercel Favio,AR,Mar del Plata,Buenos Aires,Android,Facebook,DevicePhone,2803:9800:9999:827e:1ef:9d20:5926:b7c7,"Mozilla/5.0 (Linux; Android 14; T610P Build/UP1A.231005.007) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/151.0.7922.134 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/574.0.0.40.71;IABMV/1;]",,3.236.27.196,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Mobile_Reels,fb,facebook,paid,IwcGRvZgVleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHszroWFmRCzcaZSczwz35q4znNUq5axhQNfRz0FuJk12lSSDyNh3hFaaNa7t_aem_i19zHEHfAb5PYeml8SWiDQ,,,,,,,,fb.2.1787286752515.905537006495102695.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Mobile_Reels,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a87f49e97ad4b60fc2d52bc,,6a87f4893c008471a58be947,2026-08-21 06:47:37 +0000 UTC,2026-08-21 06:47:58 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,TECNET ARGENTINA S.A.,Landing Vercel Favio,AR,Mendoza,Mendoza,Android,Instagram,DevicePhone,38.156.100.39,"Mozilla/5.0 (Linux; Android 12; moto g22 Build/STAS32.79-77-28-63-9; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.181 Mobile Safari/537.36 Instagram 443.0.0.48.82 Android (31/12; 332dpi; 720x1600; motorola; moto g22; hawaiip; mt6765; es_US; 1043215449; IABMV/1)",,13.221.11.74,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Instagram_Stories,ig,facebook,paid,PAcGRvZgJleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp4U2X_pE1UnmNo3Q2RVns41a0NWUDc6PnMjYycB7vmOiHP1yzh6cQ4i06JgS_aem_ooeu9XTarP_HAQKqiYEoaw,,,,,,,,fb.2.1787294836626.5326870497551357.AQYCAQMB,fb.2.1787294836652.PAcGRvZgJleHRuA2FlbQIxMABzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafDbWVDNEhXrADAHs9yPTA5sYfoFvpBUNxcAN7k0CVFESP9Bz0rOsJI_UBd9Q_aem_opX547kWhaxULCu1kWNNoQ.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Instagram_Stories,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a87a1f997ad4b60fc1aa8e4,,6a87a0b33c008471a580d44f,2026-08-21 00:49:55 +0000 UTC,2026-08-21 00:55:21 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telmex Colombia S.A.,Landing Vercel Favio,CO,Barranquilla,Atlántico,Windows,Chrome,DeviceComputer,181.63.26.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,3.84.165.138,,0.0000,0.0000,0.0000,InitiateCheckout,Cable/DSL,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{{ad.id}},{{adset.id}},{{campaign.id}},{{ad.name}},{{adset.name}},{{campaign.name}},{{placement}},{{site_source_name}},facebook,paid,,,,,,,,,fb.2.1787273393354.413016507327112353.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,{{campaign.name}},{{adset.name}},{{ad.name}},{{placement}},,{{campaign.id}},{{adset.id}},{{ad.id}},,,,1
6a8799ef0d621d85c31e472e,,6a87995a3c008471a57a66c4,2026-08-21 00:18:34 +0000 UTC,2026-08-21 00:21:03 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Telmex Colombia S.A.,Landing Vercel Favio,CO,Barranquilla,Atlántico,Windows,Chrome,DeviceComputer,181.63.26.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,13.222.26.101,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{{ad.id}},{{adset.id}},{{campaign.id}},{{ad.name}},{{adset.name}},{{campaign.name}},{{placement}},{{site_source_name}},facebook,paid,,,,,,,,,fb.2.1787271513889.599257760347990136.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,{{campaign.name}},{{adset.name}},{{ad.name}},{{placement}},,{{campaign.id}},{{adset.id}},{{ad.id}},,,,0
6a87c0130d621d85c3282207,,6a87bfe23c008471a5881600,2026-08-21 03:02:58 +0000 UTC,2026-08-21 03:03:47 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,AREVALO CARLOS ALBERTO,Landing Vercel Favio,AR,San Miguel de Tucumán,Tucuman,Android,Facebook,DevicePhone,200.123.46.138,"Mozilla/5.0 (Linux; Android 11; SM-A207M Build/RP1A.200720.012) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/151.0.7922.134 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/574.0.0.40.71;IABMV/1;]",,100.54.136.71,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Stories,fb,facebook,paid,IwcGRvZgFleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtcRM2ouVZlXYTTJTXo03nd3HJ2NITy4C2xBn83uMZq-Wa_INFQb6aMyF7jp_aem_0DGMQo2XuQ52Ks84i7Udlw,,,,,,,,fb.2.1787280149318.613649686878271651,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Stories,,120250084281120697,120250084281110697,120250084281130697,,,,0
6a8815e4591fdb409beeeecd,,6a8815d23c008471a58d1518,2026-08-21 09:09:38 +0000 UTC,2026-08-21 09:09:56 +0000 UTC,Meta Ads - WhatsApp Favio,,Landing/WhatsApp Favio,other,Facebook perfil 1,WhatsApp Direct - Kommo CRM,Alvarez Cable Hogar S.A.,Landing Vercel Favio,AR,Pérez,Santa Fe,Android,Facebook,DevicePhone,190.110.250.243,"Mozilla/5.0 (Linux; Android 11; A50UNS Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.182 Mobile Safari/537.36[FBAN/EMA;FBLC/es_LA;FBAV/524.0.0.7.106;FBCX/modulariab;]",,44.197.133.206,,0.0000,0.0000,0.0000,conversion,Cable/DSL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120250084281130697,120250084281110697,120250084281120697,leads favio 1/ 19-08,leads favio 1/ 19-08,leads favio 1/ 19-08 - Copy,Facebook_Mobile_Feed,fb,facebook,paid,IwcGRvZgRleHRuA2FlbQEwAGFkaWQBqzbQiVgcuXNydGMGYXBwX2lkDzI3NTI1NDY5MjU5ODI3OQABHg7rWXhOCH215SDta5iHiUafz54FeIZDXKm9HNSThz13wcRz-jq0pw7F5gtD_aem_f0mUMfs3K9RKUPV-PyYQGA,,,,,,,,fb.2.1787303353259.67902185235567634.AQYCAQMB,,,,,,,,,,,,,,,,,,,,,,facebook,paid,leads favio 1/ 19-08 - Copy,leads favio 1/ 19-08,leads favio 1/ 19-08,Facebook_Mobile_Feed,,120250084281120697,120250084281110697,120250084281130697,,,,0
